Item ID,translated_item_name,category
3263831000006316012,Riad 1*95 naked copper,Electrical & Lighting
3263831000006316006,Ras Kibel 630 m Indian,Electrical & Lighting
3263831000006316008,Ras Kibel 95 m Indian,Construction Materials
3263831000006333007,Riad Cable 4*95 normal,Electrical & Lighting
3263831000006333015,Ras Kaibel 35 m Indian,Metals & Steel
3263831000006333009,Captain head 630 m Indian,Metals & Steel
3263831000006333017,Electrical insulator 95 mm,Electrical & Lighting
3263831000006333003,Riad Cable 4*70 normal,Electrical & Lighting
3263831000006333011,Ras Kibel 70 m Indian,Tools & Hardware
3263831000006333019,Electrification is 70 mm,Electrical & Lighting
3263831000006333005,Riad Cable 4*185 ordinary,Electrical & Lighting
3263831000006333013,The head of the cable 95 m Indian,Electrical & Lighting
3263831000006391007,C20 resistant,Metals & Steel
3263831000006391009,C30 مقاوم,Metals & Steel
3263831000006390022,Steel armament 16 mm agreement,Security & Access Control
3263831000006390024,Steel armament 10 mm agreement,Security & Access Control
3263831000006390020,Steel armament 12 mm agreement 12 meters,Security & Access Control
3263831000006382050,Supplying the panel -D3 isolated concrete panel accessories for the iMuom villas model,Construction Materials
3263831000006382052,Supplying the three -dimensional concrete panel technology for the balcony villas model,Construction Materials
3263831000006382054,Supplying the accessories of the three -dimensional concrete panels of the balcony villas,Construction Materials
3263831000006382048,Supplying the three -dimensional concrete panel technology of the Panel D3 for the Village Form of any Home,Construction Materials
3263831000006434028,Coyle iron 11 ml,Tools & Hardware
3263831000006434026,Coyle iron 9 ml,Metals & Steel
3263831000006427620,SABIC armament iron 8 mm,Security & Access Control
3263831000006427622,SABIC armament iron 10 mm,Metals & Steel
3263831000006507013,Cowls 11 mm SABIC,Electrical & Lighting
3263831000006506009,(opc(اسنت الرياض عادى,Metals & Steel
3263831000006496033,Cement mixture,Construction Materials
3263831000006507047,Steel Bar ( ASTM615M-Grade 60 ) Dia 12mm,Metals & Steel
3263831000006507049,Steel Bar ( ASTM615M-Grade 60 ) Dia 14,Metals & Steel
3263831000006507045,Steel Bar ( ASTM615M-Grade 60 ) Dia 10mm,Metals & Steel
3263831000006560017,Cast and asphalt works,Construction Materials
3263831000006561769,SABIC armament iron 12 mm,Security & Access Control
3263831000006561777,Steel armament 20 mm agreement 12 meters,Metals & Steel
3263831000006561775,Steel armament 16 mm agreement 12 meters,Metals & Steel
3263831000006611003,APC Smart-UPS RT 10000VA 230V Online,Electrical & Lighting
3263831000006611005,"CISCO CBS350 Managed 48-port GE, Full PoE+(740W), 4x10G",Electrical & Lighting
3263831000006611007,"CISCO ACCESS POINT ,AP18321-E-K9",Electrical & Lighting
3263831000006611009,CISCO CATALYST 9300 48 PORTS FIXED UPLINKS POE 4X10G,Electrical & Lighting
3263831000006657003,Saudi armament iron SABIC 12 mm * 12 m,Construction Materials
3263831000006657005,SABIC iron 14 mm 12 m,Construction Materials
3263831000006657007,"Iron, a Saudi, SABIC reinforcement, 16 mm * 12 m",Metals & Steel
3263831000006659003,Supply and install wooden doors D12 Size 100*20.2,Construction Materials
3263831000006699003,HR Plates A36 (6)X(1220)X(2440),Metals & Steel
3263831000006699011,HR Plates S355 (20)X(2000)X(6000),Construction Materials
3263831000006699005,HR Plates A36 (8)X(1220)X(2440),Metals & Steel
3263831000006699013,HR Plates S355 (25)X(2000)X(6000),Metals & Steel
3263831000006699007,HR Plates A36 (12)X(1220)X(2440),Construction Materials
3263831000006699009,HR Plates A36 (30)X(2000)X(6000),Construction Materials
3263831000006713003,Iron 12 -inch thickness of 15 mm in length 12 m,Metals & Steel
3263831000006712020,Pipe 8*10*6m,Construction Materials
3263831000006731013,60*60CM RECESSED LED PANEL 64W – 6500K WITH FRAME,Electrical & Lighting
3263831000006731021,60*60CM RECESSED LED PANEL 64W – 6500K WITH FRAME,Electrical & Lighting
3263831000006731029,W77 WALL LIGHT IP65 + 12W LED LAMP,Electrical & Lighting
3263831000006731037,FLOOD LIGHT 400W – IP65,Electrical & Lighting
3263831000006731015,30*120 CM SURFACE LED LUMINAIRE 64W – 6500K,Electrical & Lighting
3263831000006731023,3D PANEL SURFACE 36W – IP44,Electrical & Lighting
3263831000006731031,CYLENDRICAL LIGHT 30W IP65 – 6500K,Electrical & Lighting
3263831000006731039,2*12W UP&DOWN WALL LIGHT IP65,Electrical & Lighting
3263831000006731017,LED HIGHBAY 100W – 6500K - IP65,Electrical & Lighting
3263831000006731025,EXIT SIGN 8W WALL MOUNTED – 3 HRS,Electrical & Lighting
3263831000006731033,15W RECESSED SPOT LIGHT – 6000K,Electrical & Lighting
3263831000006731041,FLOOD LIGHT 200W – IP65,Electrical & Lighting
3263831000006731019,DELUXE 2*40 64W 120CM RECESSED,Electrical & Lighting
3263831000006731027,2*40 WATER PROOF IP65 – 48W,Electrical & Lighting
3263831000006731035,24W SURFACE PLASTIC DOWNLIGHT 6000K,Electrical & Lighting
3263831000006739005,High-wall Creation Pro 42QHA018HSN-1 38QHA018HSN-2,Construction Materials
3263831000006739007,High-wall Creation Pro 42QHA024HSN-1 38QHA024HSN-3,Construction Materials
3263831000006739009,Cassette 42QTD024VS 38QTD024VS,Tools & Hardware
3263831000006739003,FloorStanding 42HDL6B1A 38HDL6B1A,Office & Furniture
3263831000006755018,Steel armament 14 ml-spike,Security & Access Control
3263831000006755020,SABIC armament iron 16 mm,Security & Access Control
3263831000006755016,SABIC armament iron 12 mm,Metals & Steel
3263831000006840007,Steel 6 -inch thickness 4.78 mm in length 6 m,Construction Materials
3263831000006840009,Steel 6 -inch steel 4.78 12 mm thick,Metals & Steel
3263831000006840005,6 -inch iron pipe of 7.11 mm 12 m,Construction Materials
3263831000006840013,6 -inch iron pipe 4.78 length 7 m,Plumbing & HVAC
3263831000006840003,6 -inch iron pipe of 7.11 mm in length,Construction Materials
3263831000006840011,"6 -inch iron pipe of 7.11 mm, 7.5 m",Construction Materials
3263831000006835381,Concrete,Construction Materials
3263831000006835383,Sandwich Panal,Metals & Steel
3263831000006843070,Boycott with a 150 amp al -Fannar,Electrical & Lighting
3263831000006843078,Electrification is 185 mm,Electrical & Lighting
3263831000006843072,Boycott with the box of 200 amps Al -Fanar,Electrical & Lighting
3263831000006843080,Black cable Tai 20 cm,Electrical & Lighting
3263831000006843066,Boycott with the case 250 amps Al -Fanar,Electrical & Lighting
3263831000006843074,Riad Kibel 1*630 black,Electrical & Lighting
3263831000006843082,راس كيب ل 95 م هندى,Tools & Hardware
3263831000006843068,B,Construction Materials
3263831000006843076,Riad Cable 4*95 normal,Electrical & Lighting
3263831000006876011,Coyle smooth armament 11 mm SABIC,Security & Access Control
3263831000006876009,"Coyle, smooth, 9 mm, SABIC",Tools & Hardware
3263831000006900021,Steel of 10 millimeters of Saudi Arabia,Construction Materials
3263831000006900015,Steel of 20 ml splakes,Metals & Steel
3263831000006900017,Steel of 16 mm renovations,Metals & Steel
3263831000006900019,Steel of 14 millise,Metals & Steel
3263831000006935009,6mm ppg bronz tinted +a,Metals & Steel
3263831000006935011,s+6mm clear temp,Miscellaneous & Logistics
3263831000006932020,Hadid Bin Dujjat mm114,Tools & Hardware
3263831000006932024,Saudi Majdoul MM 8,Metals & Steel
3263831000006932022,Hadid Bin Dujj MM112,Tools & Hardware
3263831000006930073,Gulf Shield Roll,Tools & Hardware
3263831000006930075,Extradd 5 cm k3,Tools & Hardware
3263831000006943036,RECTANGULER TUBE 200X100X6.00X12MTR,Construction Materials
3263831000006975053,نجران 60*30,Construction Materials
3263831000006975061,glue,Construction Materials
3263831000006975049,Bianco 30*60,Construction Materials
3263831000006975057,Najran tiles rough,Construction Materials
3263831000006975047,Insert Banko,Miscellaneous & Logistics
3263831000006975055,Frozen Rubble letter 3,Miscellaneous & Logistics
3263831000006975051,درج نجران,Miscellaneous & Logistics
3263831000006975059,National ceramics 60*120,Construction Materials
3263831000007021065,D backs: Metnin wood with upholstery 2 tablets with a length of 10 meters longitudinal + 22 tablets with a length of 6 meters in each side of the chair b,Office & Furniture
3263831000007021073,"Air Conditioner: MDF wood is sides, plain and interface is vicious with an Islamic pattern",Plumbing & HVAC
3263831000007021067,Funeral Chamber Clouds: 12 ml moons with an Islamic pattern on both sides,Miscellaneous & Logistics
3263831000007021075,"Interior doors: Swedish shaved with a Swedish internal filling, lover and love with MDF 12 ml ml, the combination of 4 separated, oh",Safety & Fire Protection
3263831000007021069,"Back mihrab: MDF wood, with an affection",Office & Furniture
3263831000007021063,Fabrication of vertical/jacketed mixing tank 5000 liters capacity,Construction Materials
3263831000007021071,Quran holder: the same shape sent on WhatsApp with an Islamic pattern from the back,Tools & Hardware
3263831000007041013,Bloss Box 6 mm,Electrical & Lighting
3263831000007041021,Girls see,Office & Furniture
3263831000007041015,Linear Solt Diffuser 20 Cen * 2.5 ML,Electrical & Lighting
3263831000007041009,8 mm feeding airways,Safety & Fire Protection
3263831000007041017,Linear Solt Diffuser 60* 6,Electrical & Lighting
3263831000007041011,6 mm feeding airways,Safety & Fire Protection
3263831000007041019,Folim Damber Saj 6 mm,Metals & Steel
3263831000007137009,Ceramic 30*60 decor,Office & Furniture
3263831000007137017,30*30 floor,Construction Materials
3263831000007137003,Ceramic 60*60,Construction Materials
3263831000007137011,30*30 floor,Construction Materials
3263831000007137005,National ceramics 60*120,Construction Materials
3263831000007137013,Ceramic 30*60,Construction Materials
3263831000007137007,Ceramic 30*60,Construction Materials
3263831000007137015,Ceramic 30*60 decor,Office & Furniture
3263831000007223007,Iron Majdoul 14 mm t,Metals & Steel
3263831000007223009,Iron Majdoul 12 mm t,Metals & Steel
3263831000007223003,Iron Majdoul 20 mm t,Metals & Steel
3263831000007223011,Glated iron 10 mm ( -),Metals & Steel
3263831000007223005,Steel Majdoul 16 mm T,Metals & Steel
3263831000007223013,Iron Majdoul 8 mm ( -),Metals & Steel
3263831000007223025,Timer is a Turkish astronomical time,Tools & Hardware
3263831000007223033,BALAST Trans 250/220V WT 250 Sodium T.,Electrical & Lighting
3263831000007223041,Cable 4x16m Cu/xlpe/sta/pvc/0.6 ~ 1kv jedah armed cable 4*16 mm Jeddah,Electrical & Lighting
3263831000007223049,Allen Key SE,Tools & Hardware
3263831000007223057,Freyon R11,Metals & Steel
3263831000007223065,Trans 58 -65W Watt -58 Trans,Electrical & Lighting
3263831000007223073,SPD,Tools & Hardware
3263831000007223081,Vest Jacket,Tools & Hardware
3263831000007223089,Timer air conditioner,Plumbing & HVAC
3263831000007223097,Qazzaz 58 white candles,Electrical & Lighting
3263831000007223113,105 mm copper wire,Electrical & Lighting
3263831000007223121,hi power - 3 spd,Electrical & Lighting
3263831000007223129,cainet 42 u,Electrical & Lighting
3263831000007223137,fiber slice,Miscellaneous & Logistics
3263831000007223145,Steriton is a wide black,Plumbing & HVAC
3263831000007223027,T 70 General Sodium Lamp 70W Ge,Electrical & Lighting
3263831000007223035,BALAST Trans is 150/220V VS Watt 150 Choupi German,Electrical & Lighting
3263831000007223043,Cable 4x25m cu/xlpe/sta/PVC/0.6 ~ 1kv jedah armed cable 4*25 mm Jeddah,Electrical & Lighting
3263831000007223051,Joint key 14 pieces,Tools & Hardware
3263831000007223059,Flourcent LED TUBE 20W 120 Lad Fluorescent Loan,Electrical & Lighting
3263831000007223067,LESS 20 MATCH,Miscellaneous & Logistics
3263831000007223075,A large service box,Miscellaneous & Logistics
3263831000007223083,Blue 6201 novel,Office & Furniture
3263831000007223091,هولدر عظم لمبه غرز,Tools & Hardware
3263831000007223099,1 meter is a national meter,Electrical & Lighting
3263831000007223107,Weamburr fries 410,Electrical & Lighting
3263831000007223115,85 mm copper wire,Electrical & Lighting
3263831000007223123,Cambroser Air 8 Yar,Tools & Hardware
3263831000007223131,tplink mc210 cs,Electrical & Lighting
3263831000007223139,fiber splicing,Tools & Hardware
3263831000007223147,ترانس 400 وات,Electrical & Lighting
3263831000007223029,Gen bulb 150 watts,Electrical & Lighting
3263831000007223037,Ajnitur Shawabi 250/400 watts IG,Electrical & Lighting
3263831000007223045,Caston Electricity Fini,Electrical & Lighting
3263831000007223053,STEEL LADER 10 STEPS س,Metals & Steel
3263831000007223061,Flouroint LED Tube 10W 60 cm,Electrical & Lighting
3263831000007223069,س استارتر starter philips s10,Electrical & Lighting
3263831000007223077,Customer instead of the logo,Office & Furniture
3263831000007223085,Blue 6202 novel,Safety & Fire Protection
3263831000007223093,A fire bomb,Safety & Fire Protection
3263831000007223101,A heavy national barrier,Security & Access Control
3263831000007223109,60 mm copper wire,Electrical & Lighting
3263831000007223117,Beli 6204 novel,Office & Furniture
3263831000007223125,server axis,Electrical & Lighting
3263831000007223133,iber patch panel,Electrical & Lighting
3263831000007223141,DELL Keyboard Mouse - Km3322,Office & Furniture
3263831000007223031,250W/ HPS LAMP WAM 250 sodium,Electrical & Lighting
3263831000007223039,13m connecting cables,Electrical & Lighting
3263831000007223047,SCRW DRIVER 3CM flat م,Electrical & Lighting
3263831000007223055,Watt 220 Cambroser P1/73LRA,Electrical & Lighting
3263831000007223063,Trans 40 -220 V VCL 220 - Watt 40 T.,Electrical & Lighting
3263831000007223071,Balast trans 70 W,Electrical & Lighting
3263831000007223079,Show stiffness,Safety & Fire Protection
3263831000007223087,Biographies No. 3,Miscellaneous & Logistics
3263831000007223095,3 inches water pump of 6 inch and a horse text,Plumbing & HVAC
3263831000007223103,lra 102,Miscellaneous & Logistics
3263831000007223111,55 mm copper wire,Electrical & Lighting
3263831000007223119,Heat fat,Miscellaneous & Logistics
3263831000007223127,server axis vga,Electrical & Lighting
3263831000007223135,fiber optic stripper CSF - 2 Yelow,Electrical & Lighting
3263831000007223143,Gen bulb 400 watt,Electrical & Lighting
3263831000007317032,SABIC armament iron 8 mm,Security & Access Control
3263831000007317034,SABIC armament iron 12 mm,Construction Materials
3263831000007317036,SABIC armament iron 12 mm,Metals & Steel
3263831000007303055,PG 70S - 10 ( SPS - LG411 ),Metals & Steel
3263831000007310950,Steel armament 16 mm agreement 12 meters,Security & Access Control
3263831000007310944,SABIC iron 10 mm 12 meters,Construction Materials
3263831000007310952,Steel armament 20 mm agreement 12 meters,Security & Access Control
3263831000007384049,Steel armament 14 mm agreement,Security & Access Control
3263831000007384057,8 mm grille (special size) 3*4,Metals & Steel
3263831000007384051,Steel armament 16 mm agreement,Security & Access Control
3263831000007384059,8 mm grille (special size) 8*3,Electrical & Lighting
3263831000007384053,SABIC armament iron 8 mm,Safety & Fire Protection
3263831000007384047,Steel armament 12 mm agreement,Miscellaneous & Logistics
3263831000007384055,A hot agreement 10 mm,Metals & Steel
3263831000007396019,Steel armament 16 mm agreement,Security & Access Control
3263831000007396027,8 mm grille (Special size) 2.5*4.3,Electrical & Lighting
3263831000007396021,Steel of 8 mm renaissance,Metals & Steel
3263831000007396015,Steel armament 12 mm agreement,Metals & Steel
3263831000007396023,A hot agreement 10 mm,Tools & Hardware
3263831000007396017,Steel armament 14 mm agreement,Security & Access Control
3263831000007396025,8 mm grille (Special size) 2.4*3.8,Electrical & Lighting
3263831000007432018,SHUTTERING PLY Green PP Faced 18 MM MADAR- PP TECH,Construction Materials
3263831000007772427,G . I WIRE 22 Gg 6 KG,Electrical & Lighting
3263831000007426038,Coyle smooth armament 11 mm SABIC,Security & Access Control
3263831000007426040,"Coyle, smooth, 9 mm, SABIC",Metals & Steel
3263831000007469029,DP 25CM*40CM*2M D20,Construction Materials
3263831000007469031,DP 30CM*40CM*2M D20,Tools & Hardware
3263831000007469033,DP 25CM*40CM*40CM D20,Construction Materials
3263831000007642125,Ajeej Steel 14 mm - Shadeed,Metals & Steel
3263831000007642127,Ajeej Steel 16 mm - Shadeed,Metals & Steel
3263831000007753007,"BELDEN 9841 Cable, 305Mtrs/Roll",Electrical & Lighting
3263831000007759029,Steel armament 16 mm agreement 12 meters,Security & Access Control
3263831000007759023,SABIC armament iron drawn 12 meters 10 mm,Tools & Hardware
3263831000007759031,Steel armament 20 mm agreement 12 meters,Security & Access Control
3263831000007884023,IPE AA 100 - (100 * 55 * 12000mm),Construction Materials
3263831000007884031,8 Galvanized Tying Wire - 22gg * 6kg PCS 1 27.00 27.00,Metals & Steel
3263831000007884017,IPE 200 - (200 * 100 * 12000mm),Construction Materials
3263831000007884025,Steel Round Bar - 20 * 6000mm,Metals & Steel
3263831000007884019,Steel Rectangular Tube - 80 * 40 * 1.2 * 6000mm,Metals & Steel
3263831000007884027,Corrugated Sheet - 0.32 * 1000 * 6000mm,Construction Materials
